Age,Attrition,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,EmployeeSalary,EmployeeRevenue,PercentSalaryHike,PerformanceRating,StandardHours,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Age<=25,Age>=55,ROI
40,No,Sales,4,Professional Certification,Marketing,215,Satisfied,Male,Mid-level,Sales Executive,Very Satisfied,Married,10855,8552,11,3,40,2,2,12,False,False,855100.0
34,No,Sales,2,Professional Certification,Marketing,216,Satisfied,Female,Entry-Level,Sales Representative,Satisfied,Married,2231,11314,18,3,40,3,3,4,False,False,1131300.0
22,No,Research & Development,19,High School,Medical,217,Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Married,2323,11992,24,4,40,6,3,2,True,False,1199100.0
27,No,Research & Development,9,Postgraduate,Medical,218,Very Satisfied,Male,Entry-Level,Research Scientist,Neutral,Divorced,2024,5970,18,3,40,1,1,2,False,False,596900.0
28,No,Research & Development,21,Postgraduate,Medical,221,Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Married,2713,6672,11,3,40,2,1,5,False,False,667100.0
57,No,Research & Development,24,Undergraduate,Life Sciences,223,Satisfied,Male,Mid-level,Healthcare Representative,Very Satisfied,Divorced,9439,23402,16,3,40,2,1,5,False,True,2340100.0
27,No,Research & Development,3,Postgraduate,Medical,224,Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Divorced,2566,25326,15,3,40,2,2,1,False,False,2532500.0
50,No,Research & Development,11,Postgraduate,Life Sciences,226,Satisfied,Female,Executive,Manager,Neutral,Single,19926,17053,15,3,40,5,3,5,False,False,1705200.0
41,No,Research & Development,14,Postgraduate,Life Sciences,227,Dissatisfied,Male,Entry-Level,Research Scientist,Satisfied,Divorced,2451,4609,12,3,40,2,3,9,False,False,460800.0
30,No,Sales,5,Postgraduate,Life Sciences,228,Neutral,Female,Mid-level,Sales Executive,Very Satisfied,Married,9419,8053,12,3,40,2,3,10,False,False,805200.0
38,No,Sales,1,Professional Certification,Life Sciences,230,Dissatisfied,Female,Junior,Sales Executive,Very Satisfied,Single,8686,12930,22,4,40,2,4,8,False,False,1292900.0
32,No,Research & Development,6,Other,Life Sciences,231,Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Single,3038,12430,20,4,40,2,3,5,False,False,1242900.0
27,No,Research & Development,17,Postgraduate,Technical Degree,233,Satisfied,Male,Entry-Level,Research Scientist,Neutral,Married,3058,13364,16,3,40,3,2,5,False,False,1336300.0
19,Yes,Sales,1,High School,Technical Degree,235,Satisfied,Female,Entry-Level,Sales Representative,Dissatisfied,Single,2325,20989,21,4,40,5,4,0,True,False,2098800.0
36,No,Research & Development,3,Undergraduate,Medical,238,Very Satisfied,Male,Entry-Level,Laboratory Technician,Neutral,Single,2088,15062,12,3,40,3,2,8,False,False,1506100.0
30,No,Research & Development,9,Postgraduate,Medical,239,Satisfied,Male,Junior,Laboratory Technician,Dissatisfied,Divorced,3072,11012,11,3,40,4,3,12,False,False,1101100.0
45,No,Sales,4,Undergraduate,Life Sciences,240,Satisfied,Female,Junior,Sales Executive,Dissatisfied,Divorced,5006,6319,11,3,40,3,4,5,False,False,631800.0
56,No,Research & Development,8,Postgraduate,Life Sciences,241,Satisfied,Female,Entry-Level,Research Scientist,Dissatisfied,Divorced,4257,13939,18,3,40,3,3,2,False,True,1393800.0
33,No,Research & Development,2,Postgraduate,Life Sciences,242,Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Single,2500,10515,14,3,40,2,4,3,False,False,1051400.0
19,Yes,Research & Development,2,Postgraduate,Life Sciences,243,Neutral,Male,Entry-Level,Laboratory Technician,Very Satisfied,Single,1102,9241,22,4,40,3,2,1,True,False,924000.0
46,No,Sales,1,Undergraduate,Marketing,244,Neutral,Female,Mid-level,Sales Executive,Dissatisfied,Divorced,10453,2137,25,4,40,2,3,24,False,False,213600.0
38,No,Research & Development,9,Undergraduate,Life Sciences,245,Satisfied,Female,Entry-Level,Laboratory Technician,Very Satisfied,Single,2288,6319,12,3,40,3,3,2,False,False,631800.0
31,No,Research & Development,12,High School,Medical,246,Satisfied,Female,Entry-Level,Research Scientist,Very Satisfied,Married,3929,6984,23,4,40,0,3,4,False,False,698300.0
34,No,Research & Development,27,Undergraduate,Medical,247,Very Satisfied,Female,Entry-Level,Research Scientist,Neutral,Single,2311,5711,15,3,40,3,3,3,False,False,571000.0
41,Yes,Sales,20,Undergraduate,Marketing,248,Neutral,Female,Entry-Level,Sales Representative,Neutral,Single,3140,21728,22,4,40,5,2,4,False,False,2172700.0
50,No,Research & Development,1,Postgraduate,Medical,249,Satisfied,Male,Entry-Level,Laboratory Technician,Satisfied,Married,3690,3425,15,3,40,2,2,3,False,False,342400.0
53,No,Research & Development,13,Undergraduate,Medical,250,Very Satisfied,Female,Junior,Manufacturing Director,Dissatisfied,Divorced,4450,26250,11,3,40,3,3,4,False,False,2624900.0
33,No,Research & Development,14,Postgraduate,Medical,252,Very Satisfied,Female,Entry-Level,Research Scientist,Neutral,Married,2756,4673,13,3,40,5,3,8,False,False,467200.0
40,No,Research & Development,4,High School,Medical,253,Very Satisfied,Female,Executive,Manager,Satisfied,Married,19033,6499,14,3,40,2,3,20,False,False,649800.0
55,No,Research & Development,14,Professional Certification,Medical,254,Satisfied,Male,Executive,Research Director,Neutral,Single,18722,13339,11,3,40,3,3,24,False,True,1333800.0
34,No,Research & Development,2,High School,Life Sciences,256,Very Satisfied,Male,Junior,Manufacturing Director,Satisfied,Married,9547,14074,17,3,40,2,2,10,False,False,1407300.0
51,No,Research & Development,3,Postgraduate,Medical,258,Very Satisfied,Female,Senior,Healthcare Representative,Neutral,Single,13734,7192,18,3,40,6,3,7,False,False,719100.0
52,No,Research & Development,1,Professional Certification,Life Sciences,259,Satisfied,Male,Executive,Manager,Satisfied,Married,19999,5678,14,3,40,5,3,33,False,False,567700.0
27,No,Research & Development,9,Postgraduate,Medical,260,Very Satisfied,Female,Entry-Level,Research Scientist,Neutral,Single,2279,11781,16,3,40,2,2,7,False,False,1178000.0
35,Yes,Research & Development,23,Undergraduate,Life Sciences,261,Neutral,Male,Junior,Manufacturing Director,Satisfied,Married,5916,15497,13,3,40,1,3,1,False,False,1549600.0
43,No,Research & Development,7,Postgraduate,Medical,262,Very Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Divorced,2089,5228,14,3,40,3,4,5,False,False,522700.0
45,No,Research & Development,2,Undergraduate,Medical,264,Dissatisfied,Male,Senior,Manager,Very Satisfied,Married,16792,20462,23,4,40,1,3,20,False,False,2046100.0
37,No,Research & Development,21,Postgraduate,Life Sciences,267,Neutral,Male,Entry-Level,Research Scientist,Dissatisfied,Married,3564,22977,12,3,40,3,2,8,False,False,2297600.0
35,No,Research & Development,2,Postgraduate,Medical,269,Neutral,Female,Junior,Laboratory Technician,Neutral,Single,4425,15986,11,3,40,5,3,6,False,False,1598500.0
42,No,Research & Development,21,Undergraduate,Medical,270,Satisfied,Female,Junior,Manufacturing Director,Satisfied,Divorced,5265,16439,16,3,40,5,3,5,False,False,1643800.0
38,No,Research & Development,2,Professional Certification,Life Sciences,271,Very Satisfied,Male,Junior,Manufacturing Director,Satisfied,Married,6553,7259,14,3,40,3,3,1,False,False,725800.0
38,No,Research & Development,29,Postgraduate,Technical Degree,273,Very Satisfied,Male,Junior,Manufacturing Director,Very Satisfied,Married,6261,4185,18,3,40,3,1,7,False,False,418400.0
27,No,Research & Development,1,High School,Technical Degree,274,Satisfied,Male,Junior,Manufacturing Director,Dissatisfied,Married,4298,9679,19,3,40,1,3,2,False,False,967800.0
49,No,Research & Development,18,Professional Certification,Life Sciences,275,Very Satisfied,Male,Junior,Manufacturing Director,Very Satisfied,Divorced,6804,23793,15,3,40,0,3,7,False,False,2379200.0
34,No,Research & Development,10,Professional Certification,Medical,277,Very Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Divorced,3815,5972,17,3,40,4,4,5,False,False,597100.0
40,No,Research & Development,19,Undergraduate,Medical,281,Satisfied,Male,Junior,Laboratory Technician,Very Satisfied,Married,2741,16523,15,3,40,2,4,7,False,False,1652200.0
38,Yes,Research & Development,29,High School,Medical,282,Neutral,Male,Junior,Healthcare Representative,Dissatisfied,Married,6673,11354,19,3,40,2,3,1,False,False,1135300.0
29,Yes,Sales,27,Postgraduate,Marketing,283,Neutral,Female,Mid-level,Sales Executive,Very Satisfied,Married,7639,24525,22,4,40,3,2,10,False,False,2452400.0
22,No,Research & Development,5,Postgraduate,Life Sciences,284,Very Satisfied,Male,Entry-Level,Research Scientist,Neutral,Divorced,2328,12392,16,3,40,2,2,4,True,False,1239100.0
36,No,Research & Development,18,High School,Medical,286,Neutral,Female,Entry-Level,Laboratory Technician,Very Satisfied,Single,2153,7703,13,3,40,2,3,8,False,False,770200.0
40,No,Research & Development,9,Other,Life Sciences,287,Very Satisfied,Male,Junior,Healthcare Representative,Very Satisfied,Married,4876,14242,14,3,40,5,1,3,False,False,1424100.0
46,No,Research & Development,1,Professional Certification,Medical,288,Very Satisfied,Male,Mid-level,Healthcare Representative,Dissatisfied,Divorced,9396,12368,16,3,40,3,3,4,False,False,1236700.0
32,Yes,Sales,4,Professional Certification,Medical,291,Very Satisfied,Male,Mid-level,Sales Executive,Very Satisfied,Married,10400,25812,11,3,40,2,2,14,False,False,2581100.0
30,No,Research & Development,1,High School,Life Sciences,292,Satisfied,Male,Mid-level,Manufacturing Director,Satisfied,Single,8474,20925,22,4,40,2,3,11,False,False,2092400.0
27,No,Sales,20,Postgraduate,Life Sciences,293,Very Satisfied,Female,Junior,Sales Executive,Satisfied,Single,9981,12916,14,3,40,2,3,7,False,False,1291500.0
51,No,Research & Development,8,Professional Certification,Life Sciences,296,Neutral,Male,Mid-level,Research Director,Neutral,Married,12490,15736,16,3,40,5,1,10,False,False,1573500.0
30,Yes,Research & Development,3,Postgraduate,Technical Degree,297,Very Satisfied,Female,Entry-Level,Research Scientist,Dissatisfied,Single,2657,8556,11,3,40,5,3,5,False,False,855500.0
41,No,Sales,6,Postgraduate,Life Sciences,298,Very Satisfied,Female,Mid-level,Manager,Very Satisfied,Single,13591,14674,18,3,40,3,3,1,False,False,1467300.0
30,Yes,Sales,26,Professional Certification,Marketing,299,Satisfied,Female,Junior,Sales Executive,Dissatisfied,Single,6696,22967,15,3,40,5,2,6,False,False,2296600.0
29,Yes,Research & Development,1,Postgraduate,Technical Degree,300,Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Single,2058,19757,14,3,40,1,2,6,False,False,1975600.0
45,No,Sales,6,Postgraduate,Medical,302,Very Satisfied,Female,Mid-level,Sales Executive,Very Satisfied,Single,8865,16840,12,3,40,2,3,19,False,False,1683900.0
54,No,Sales,3,Postgraduate,Marketing,303,Very Satisfied,Female,Junior,Sales Executive,Dissatisfied,Married,5940,17011,14,3,40,4,3,6,False,False,1701000.0
36,No,Research & Development,5,Undergraduate,Life Sciences,304,Very Satisfied,Male,Junior,Laboratory Technician,Neutral,Single,5914,9945,16,3,40,3,4,13,False,False,994400.0
33,No,Research & Development,4,Professional Certification,Medical,305,Satisfied,Female,Entry-Level,Research Scientist,Neutral,Married,2622,13248,21,4,40,3,3,3,False,False,1324700.0
37,No,Research & Development,11,Postgraduate,Other,306,Neutral,Male,Mid-level,Research Director,Very Satisfied,Divorced,12185,10056,14,3,40,1,3,10,False,False,1005500.0
38,No,Sales,3,Postgraduate,Life Sciences,307,Dissatisfied,Male,Mid-level,Sales Executive,Satisfied,Divorced,10609,9647,12,3,40,6,2,16,False,False,964600.0
31,No,Research & Development,1,Professional Certification,Medical,308,Satisfied,Male,Junior,Manufacturing Director,Satisfied,Married,4345,4381,12,3,40,2,3,5,False,False,438000.0
59,No,Research & Development,3,Postgraduate,Life Sciences,309,Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Married,2177,8456,17,3,40,6,3,1,False,True,845500.0
37,No,Sales,4,Professional Certification,Marketing,311,Dissatisfied,Male,Entry-Level,Sales Representative,Very Satisfied,Divorced,2793,2539,17,3,40,2,3,9,False,False,253800.0
29,No,Sales,1,High School,Medical,312,Neutral,Female,Mid-level,Sales Executive,Very Satisfied,Married,7918,6599,14,3,40,5,3,11,False,False,659800.0
35,No,Sales,1,Postgraduate,Marketing,314,Satisfied,Female,Mid-level,Sales Executive,Satisfied,Single,8789,9096,14,3,40,3,4,10,False,False,909500.0
29,Yes,Research & Development,18,High School,Medical,315,Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Single,2389,14961,13,3,40,3,2,4,False,False,1496000.0
52,No,Research & Development,2,Postgraduate,Life Sciences,316,Satisfied,Female,Entry-Level,Laboratory Technician,Very Satisfied,Single,3212,3300,15,3,40,3,2,2,False,False,329900.0
42,No,Research & Development,4,Undergraduate,Technical Degree,319,Satisfied,Male,Executive,Manager,Very Satisfied,Married,19232,4933,11,3,40,3,3,22,False,False,493200.0
59,No,Human Resources,6,Undergraduate,Medical,321,Neutral,Male,Entry-Level,Human Resources,Satisfied,Married,2267,25657,17,3,40,2,2,2,False,True,2565600.0
50,No,Sales,1,Professional Certification,Medical,323,Very Satisfied,Female,Executive,Manager,Very Satisfied,Divorced,19517,24118,11,3,40,3,2,7,False,False,2411700.0
33,Yes,Research & Development,14,Postgraduate,Medical,325,Satisfied,Male,Entry-Level,Laboratory Technician,Very Satisfied,Married,2436,22149,13,3,40,2,1,5,False,False,2214800.0
43,No,Sales,16,Postgraduate,Marketing,327,Very Satisfied,Female,Senior,Manager,Very Satisfied,Married,16064,7744,22,4,40,3,3,17,False,False,774300.0
33,Yes,Research & Development,2,Undergraduate,Life Sciences,328,Dissatisfied,Female,Entry-Level,Laboratory Technician,Dissatisfied,Married,2707,21509,20,4,40,3,4,9,False,False,2150800.0
52,No,Sales,2,Professional Certification,Life Sciences,329,Dissatisfied,Male,Executive,Manager,Satisfied,Single,19068,21030,18,3,40,2,4,33,False,False,2102900.0
32,No,Sales,4,Undergraduate,Life Sciences,330,Satisfied,Female,Entry-Level,Sales Representative,Neutral,Married,3931,20990,11,3,40,5,3,4,False,False,2098900.0
32,Yes,Research & Development,1,Postgraduate,Life Sciences,331,Very Satisfied,Male,Entry-Level,Laboratory Technician,Satisfied,Single,3730,9571,14,3,40,2,1,3,False,False,957000.0
39,No,Research & Development,1,Professional Certification,Medical,332,Satisfied,Female,Entry-Level,Laboratory Technician,Satisfied,Divorced,2232,15417,14,3,40,1,3,3,False,False,1541600.0
32,No,Sales,26,Professional Certification,Marketing,333,Satisfied,Male,Junior,Sales Executive,Very Satisfied,Married,4465,12069,18,3,40,2,3,3,False,False,1206800.0
41,No,Research & Development,19,Undergraduate,Life Sciences,334,Satisfied,Male,Junior,Research Scientist,Dissatisfied,Divorced,3072,19877,16,3,40,2,2,1,False,False,1987600.0
40,No,Research & Development,24,Undergraduate,Technical Degree,335,Dissatisfied,Male,Junior,Research Scientist,Very Satisfied,Divorced,3319,24447,17,3,40,3,3,9,False,False,2444600.0
45,No,Research & Development,1,Postgraduate,Other,336,Satisfied,Male,Executive,Manager,Very Satisfied,Married,19202,15970,11,3,40,2,3,24,False,False,1596900.0
31,No,Research & Development,3,Professional Certification,Medical,337,Neutral,Male,Mid-level,Research Director,Satisfied,Divorced,13675,13523,12,3,40,3,3,2,False,False,1352200.0
33,No,Research & Development,5,Professional Certification,Life Sciences,338,Satisfied,Female,Entry-Level,Research Scientist,Very Satisfied,Married,2911,14776,13,3,40,2,2,2,False,False,1477500.0
34,No,Research & Development,2,Professional Certification,Life Sciences,339,Very Satisfied,Male,Junior,Manufacturing Director,Dissatisfied,Married,5957,23687,13,3,40,3,3,11,False,False,2368600.0
37,No,Research & Development,1,Undergraduate,Medical,340,Satisfied,Female,Entry-Level,Research Scientist,Dissatisfied,Married,3920,18697,14,3,40,2,2,3,False,False,1869600.0
45,No,Research & Development,7,Professional Certification,Life Sciences,341,Dissatisfied,Male,Junior,Manufacturing Director,Satisfied,Married,6434,5118,17,3,40,1,3,3,False,False,511700.0
37,Yes,Research & Development,10,Postgraduate,Medical,342,Dissatisfied,Male,Mid-level,Manufacturing Director,Satisfied,Divorced,10048,22573,11,3,40,5,3,1,False,False,2257200.0
39,No,Research & Development,2,Professional Certification,Technical Degree,343,Satisfied,Female,Mid-level,Healthcare Representative,Satisfied,Single,10938,6420,25,4,40,1,3,19,False,False,641900.0
29,No,Research & Development,15,Postgraduate,Life Sciences,346,Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Single,2340,22673,19,3,40,1,3,6,False,False,2267200.0
42,No,Research & Development,17,Undergraduate,Life Sciences,347,Very Satisfied,Female,Junior,Research Scientist,Dissatisfied,Single,6545,23016,13,3,40,1,3,3,False,False,2301500.0
29,No,Sales,20,Undergraduate,Marketing,349,Very Satisfied,Male,Junior,Sales Executive,Very Satisfied,Divorced,6931,10732,14,3,40,2,3,3,False,False,1073100.0
25,No,Research & Development,1,Postgraduate,Life Sciences,350,Dissatisfied,Female,Junior,Manufacturing Director,Satisfied,Married,4898,7505,12,3,40,3,3,4,True,False,750400.0
42,No,Research & Development,2,Postgraduate,Medical,351,Very Satisfied,Female,Entry-Level,Laboratory Technician,Dissatisfied,Divorced,2593,8007,11,3,40,4,3,9,False,False,800600.0
40,No,Research & Development,2,Undergraduate,Medical,352,Dissatisfied,Male,Executive,Research Director,Satisfied,Divorced,19436,5949,19,3,40,5,3,21,False,False,594800.0
51,No,Research & Development,1,Postgraduate,Life Sciences,353,Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Married,2723,23231,11,3,40,0,2,1,False,False,2323000.0
31,Yes,Research & Development,29,Undergraduate,Medical,355,Satisfied,Male,Entry-Level,Laboratory Technician,Neutral,Single,3479,11652,11,3,40,2,4,5,False,False,1165100.0
